Longitude,Latitude,Magnitude
-118.9465,37.63233,3.1
-122.718,38.76117,2.56
-122.21967,40.492,2.89
-125.6305,41.10483,4.6
-119.13917,34.41967,2.58
-122.72717,38.74467,3.03
-125.1915,40.20317,2.71
-124.96917,40.383,2.88
-122.59233,38.50717,2.51
-121.47117,36.918,2.6
-120.085,39.61917,3.43
-118.93967,37.64233,2.53
-117.42667,34.08983,3.73
-123.296,41.115,3.23
-116.86234,34.93083,3.04
-120.07684,39.63083,2.6
-120.10167,39.602,2.94
-120.07616,39.62233,3.1
-118.94334,37.63267,2.76
-118.95966,37.64117,2.5
-120.0835,39.62167,3
-118.60333,34.24567,3.08
-122.8145,38.81083,2.73
-122.81017,38.80717,2.55
-118.73666,33.42633,3.21
-126.46033,41.65083,2.87
-116.8945,34.99217,2.9
-118.93983,37.6285,2.5
-116.44317,34.15633,3.04
-118.687,37.96867,3.52
-125.44683,41.0675,2.67
-116.9495,34.953,3.07
-120.135,36.46233,2.89
-121.1135,36.5295,3.06
-125.38216,40.40434,2.58
-122.0625,39.60383,4
-120.36283,39.557,2.75
-120.08033,39.63267,2.84
-118.7075,34.26633,2.98
-118.92216,37.638,3.05
-118.91983,37.63766,2.56
-118.37783,38.28633,2.86
-125.3235,41.06633,5.2
-125.10783,41.02717,2.55
-118.92133,37.636,2.76
-121.842,37.68117,2.64
-119.62984,38.7045,2.59
-122.549,37.72667,3.06
-118.32317,36.8835,2.62
-118.4355,35.44783,3.48
-118.8555,37.629,3.43
-118.87417,37.647,2.83
-118.8745,37.64817,2.9
-116.87067,34.79283,2.78
-118.41167,37.57117,3.7
-118.93433,37.6305,2.59
-118.97234,37.71933,2.56
-119.6195,38.704,2.62
-119.67966,39.07983,2.7
-118.208,37.85467,3.01
-118.93117,37.63983,2.66
-125.04183,40.38367,2.71
-118.2025,37.857,3.29
-118.93967,37.6375,2.9
-121.01217,36.71684,3.8
-121.01033,36.71467,2.85
-121.16617,36.71217,3.1
-119.634,36.172,2.73
-117.62383,35.73267,2.93
-118.71384,38.43383,2.55
-122.36383,37.109,2.55
-121.46033,40.063,3.15
-118.88383,37.60317,3.01
-118.21983,37.84883,4.2
-118.21933,37.851,2.71
-118.166,37.87867,5.3
-118.22317,37.847,2.59
-118.2365,37.83017,3.35
-118.23466,37.843,2.67
-118.23883,37.833,2.59
-118.22017,37.84833,2.94
-118.2165,37.8465,2.93
-118.2375,37.8205,2.56
-118.21983,37.84217,2.53
-118.2215,37.84817,2.98
-118.2035,37.85583,2.53
-118.21616,37.8485,3.29
-118.2185,37.85067,2.58
-118.2195,37.8485,3.08
-118.43884,38.01417,3.01
-118.24883,37.822,3.1
-118.23233,37.85033,2.6
-118.226,37.868,4.2
-118.252,37.83,2.68
-118.18383,37.8585,2.82
-118.20717,37.85283,3.7
-118.23033,37.834,2.93
-118.24834,37.82233,2.94
-118.2245,37.857,3.35
-118.13783,37.9015,3.33
-118.21267,37.845,2.73
-118.22017,37.87133,2.81
-118.22916,37.84233,2.75
-118.16067,37.89933,3.37
-118.20783,37.8505,2.79
-118.213,37.84017,2.75
-118.23683,37.82633,3
-118.22366,37.842,2.64
-118.23917,37.83433,3.21
-122.36417,37.09217,2.6
-118.86066,37.64783,3.13
-118.2105,37.855,2.5
-118.86234,37.64667,3.39
-118.865,37.64867,3
-118.85966,37.64167,2.6
-118.97867,37.63367,3.03
-118.97433,37.63033,2.62
-121.39384,37.09283,2.5
-118.85917,37.63717,2.59
-118.21833,37.84733,3.14
-120.866,39.94683,4.4
-120.76583,39.87283,2.54
-117.8455,37.25783,4.3
-117.83884,37.28217,2.91
-120.86684,39.94733,2.58
-116.93066,34.9655,3.75
-120.8705,39.95267,2.95
-118.20883,37.85433,3.41
-118.89783,37.63083,2.6
-121.33334,36.41933,2.78
-118.21217,37.86533,3.28
-118.917,37.632,2.73
-118.89117,37.62233,2.94
-118.89183,37.62333,3.13
-120.88267,39.96833,2.6
-117.61716,35.742,2.96
-118.87967,37.646,2.79
-119.282,38.339,3.41
-119.29283,38.3125,2.51
-119.29217,38.31367,2.79
-120.34167,33.945,2.64
-118.86433,37.65667,2.67
-120.31017,33.98,2.9
-120.6975,34.69517,2.78
-120.4755,36.2245,2.54
-118.209,37.86083,3.7
-118.22117,37.84667,2.94
-118.22483,37.8415,2.63
-118.20483,37.85983,3.15
-119.99934,37.124,2.52
-122.14133,40.426,2.54
-118.86266,37.647,2.97
-118.19967,37.8645,3.35
-118.27216,37.79567,3.28
-118.86784,37.63233,3.06
-118.866,37.63133,2.5
-118.86784,37.63217,2.78
-122.74533,38.778,2.68
-118.871,37.6325,2.54
-118.19366,37.85833,3.36
-118.22816,37.8285,2.54
-118.1895,37.86383,3.02
-122.77583,38.81,2.62
-119.69366,39.16417,2.59
-120.168,36.06767,2.5
-119.773,39.0915,2.67
-118.89733,37.64767,3.07
-118.899,37.6475,3.13
-118.895,37.64717,2.56
-118.89733,37.6475,3.9
-118.89267,37.64833,2.66
-118.88817,37.64483,2.64
-118.89267,37.64667,2.87
-118.89066,37.6455,2.55
-118.89167,37.6445,3.01
-118.88983,37.64667,2.55
-118.88084,37.643,2.73
-118.89,37.646,2.54
-118.8805,37.6435,2.89
-118.87967,37.643,2.75
-118.2685,35.65717,3.71
-121.51366,40.482,2.86
-118.82233,37.59933,2.51
-118.9035,37.64917,2.61
-120.36034,39.526,3.48
-117.8305,37.256,4.9
-117.8685,37.272,3.75
-117.86183,37.2875,2.91
-117.86533,37.28683,2.97
-118.857,37.64983,2.86
-118.99033,37.64017,3.3
-121.37117,37.17417,2.94
-121.54567,36.81767,3.37
-117.784,37.24133,2.6
-121.53833,36.818,2.73
-117.31533,37.97417,2.53
-118.88483,37.6455,2.6
-125.61933,40.18133,2.6
-118.86716,37.65383,2.51
-122.87833,38.83333,2.9
-118.87,37.65434,3.02
-118.94083,37.6385,2.59
-118.94083,37.63667,2.94
-119.139,38.04,3.25
-118.94117,37.64183,2.73
-118.93767,37.64367,2.5
-118.9385,37.64333,3.29
-120.4395,37.80883,2.72
-118.93684,37.64233,2.68
-119.5465,38.65467,2.64
-118.875,37.63183,2.53
-121.04884,36.59983,2.61
-118.9405,37.64433,3.23
-118.941,37.64333,2.57
-118.9375,37.64034,2.92
-122.01683,37.61983,3.23
-118.96983,37.61733,2.87
-121.39616,37.09067,2.51
-118.88133,37.64734,2.77
-123.2165,38.88667,3.8
-123.21933,38.89067,3.5
-123.21817,38.88183,2.52
-118.919,37.634,2.81
-118.876,37.64767,2.74
-118.91783,37.63533,4.54
-118.915,37.63334,3.03
-118.91817,37.62933,3.05
-118.91933,37.636,3.28
-118.92633,37.64217,2.97
-118.91,37.6355,2.61
-117.49983,35.527,2.58
-118.9255,37.63567,2.5
-118.9375,37.63334,2.58
-119.30367,37.209,2.78
-118.92883,37.63583,3
-118.933,37.63367,2.65
-118.923,37.634,2.7
-118.91534,37.63334,3.05
-118.93383,37.64017,2.56
-118.93633,37.63867,2.5
-118.93317,37.63917,3.04
-118.93916,37.63367,3.29
-118.936,37.6365,4.86
-118.9125,37.599,3.19
-118.937,37.633,2.92
-118.9405,37.64133,2.99
-118.95417,37.64483,3.25
-118.95116,37.63334,3.19
-118.94683,37.64083,2.55
-118.9395,37.64233,2.64
-118.9455,37.63833,2.86
-118.9295,37.63233,2.51
-118.9365,37.64017,2.65
-118.96217,37.64034,3.45
-118.946,37.637,3.1
-118.92284,37.6375,3.02
-118.94383,37.63183,2.55
-118.94867,37.636,4.5
-118.9525,37.64,2.61
-118.96667,37.63567,2.5
-118.93134,37.58367,2.67
-118.96367,37.63783,3.31
-118.926,37.64083,3.17
-118.95116,37.6325,3.32
-118.89317,37.58117,2.5
-118.93616,37.64,2.93
-118.93266,37.64233,2.55
-118.94566,37.63667,2.84
-118.9185,37.63633,3.7
-118.947,37.64017,2.57
-118.94167,37.6245,2.7
-118.9595,37.63766,2.92
-118.88783,37.63467,2.72
-118.9145,37.633,2.6
-118.917,37.63317,2.52
-118.92934,37.63467,3.11
-118.93767,37.63233,2.59
-118.95184,37.64017,2.5
-118.92717,37.637,3.25
-118.92633,37.63683,2.83
-118.95084,37.64083,3.73
-118.95734,37.6355,3.07
-118.95983,37.63983,3.08
-118.94217,37.63583,3.16
-118.9465,37.63417,3.83
-118.95067,37.63783,2.93
-124.56433,40.31033,2.7
-118.94917,37.63667,2.56
-118.93034,37.639,2.76
-118.9335,37.633,2.95
-121.4745,36.76867,2.7
-118.952,37.633,2.77
-121.15633,36.56633,2.94
-118.9545,37.635,3.68
-118.952,37.64317,2.52
-118.845,37.6495,2.52
-121.17966,37.33067,2.84
-118.9,37.6305,3.18
-118.943,37.63533,3.78
-121.0725,36.32167,2.87
-118.94767,37.637,2.52
-122.14733,39.672,3.48
-118.8895,37.63167,2.84
-118.92267,37.63617,3.02
-117.61833,36.07433,2.5
-118.94033,37.6365,2.91
-118.95367,37.63417,2.71
-118.94617,37.633,2.68
-118.234,37.82017,3.17
-118.214,37.84117,2.82
-119.86617,38.6955,3.4
-119.86367,38.688,2.74
-120.87967,39.95633,2.56
-120.85817,39.95383,2.52
-117.4385,34.98717,2.76
-118.934,37.637,3
-118.95016,37.63617,2.52
-122.74117,38.783,2.97
-118.795,37.554,2.8
-122.80666,38.825,2.53
-118.945,37.634,2.69
-118.82417,37.62917,2.61
-118.87434,37.63117,2.65
-118.94833,37.6355,2.73
-125.13667,40.3915,2.73
-118.94517,37.63583,2.6
-118.21317,37.84333,2.76
-118.26466,36.937,3.17
-118.82433,37.63283,2.98
-118.84566,37.61833,2.57
-118.95,37.6405,2.71
-122.74567,38.77417,2.68
-118.91766,37.63417,2.67
-118.91783,37.63583,2.54
-120.17,39.56617,2.67
-121.644,37.26,2.6
-118.94483,37.63583,4.88
-118.88483,37.6555,2.61
-118.94434,37.63633,3
-118.9485,37.63817,2.88
-118.92067,37.63317,3.01
-118.9305,37.63717,2.52
-118.94517,37.63733,2.72
-118.92333,37.6345,3.13
-118.94033,37.63683,2.77
-118.93134,37.63217,2.77
-118.92384,37.63017,2.7
-118.8815,37.62983,2.86
-118.951,37.63817,2.69
-118.95067,37.641,2.99
-118.887,37.62867,2.61
-120.299,39.55767,2.82
-118.84133,37.61833,2.65
-118.94984,37.64034,3.08
-118.954,37.63533,3.19
-118.9315,37.63667,3.85
-118.9255,37.635,3.07
-118.95734,37.63567,3.32
-118.93433,37.63717,3.8
-118.88617,37.63667,2.51
-124.298,40.29016,2.58
-118.8705,37.62567,3.01
-122.748,41.40383,2.55
-118.9245,37.62983,2.94
-119.72933,39.05517,2.79
-118.94666,37.63933,3.06
-121.18383,40.2135,2.64
-118.9565,37.63533,3.8
-118.96867,37.63633,3.16
-118.87466,37.65083,2.53
-122.738,38.794,3.07
-118.955,37.634,2.91
-118.91483,37.634,2.98
-118.91617,37.634,3.05
-118.917,37.6335,2.71
-120.44517,36.45767,3.36
-120.19434,37.29767,3.64
-121.5795,36.85183,3.07
-118.8525,37.62467,3.27
-118.892,37.6285,2.51
-118.791,38.0425,2.53
-118.8005,37.47066,2.72
-118.84834,37.64067,2.68
-118.826,37.59883,2.69
-118.89283,37.62883,2.69
-119.43916,37.425,4.02
-118.79984,37.4725,2.56
-118.30766,37.24267,3.09
-120.51033,36.33217,3.16
-117.608,35.74017,2.58
-121.382,37.1295,2.5
-118.2315,37.8375,2.62
-118.89117,37.63066,3.7
-120.69534,36.38017,2.9
-118.88683,37.63117,2.54
-118.88766,37.62983,2.55
-124.919,40.783,2.63
-118.8715,37.603,2.51
-118.938,37.64183,3.07
-118.93816,37.63967,2.77
-118.9365,37.64017,2.63
-118.94666,37.63766,3.05
-118.86266,37.63967,2.61
-118.94483,37.635,3.66
-118.94566,37.63483,3.02
-122.80434,38.8135,2.51
-120.2985,36.1165,3.44
-119.557,38.64917,2.93
-123.4105,41.2205,2.77
-124.66283,40.26667,2.69
-121.14883,40.6275,3.26
-122.05033,37.28517,3.09
-117.8005,37.79133,2.68
-118.88817,37.63117,3.44
-124.62067,40.28817,2.65
-118.85783,37.62883,2.68
-118.859,37.62917,3
-118.863,37.62417,2.96
-121.0635,35.8635,2.7
-118.85817,37.6275,2.64
-124.55517,40.3165,4.2
-117.85117,36.1975,2.64
-122.71283,38.75733,2.98
-124.29933,40.59667,2.57
-120.135,34.74367,2.83
-120.59866,35.709,2.74
-125.11083,40.326,2.51
-121.14833,36.61683,2.9
-118.85567,37.629,3.04
-120.7605,36.19833,3.07
-125.1835,40.414,3.09
-124.5095,40.29167,4.4
-124.44417,40.31067,2.5
-124.45766,40.308,3.11
-124.4505,40.30883,2.55
-124.456,40.30617,2.74
-124.48983,40.30533,3.35
-117.63033,36.46067,3.56
-118.86533,37.63033,2.59
-118.88633,37.634,2.8
-118.97166,37.63817,3.82
-121.24216,36.63334,2.64
-125.2855,40.35583,2.61
-120.41267,35.66317,2.52
-120.796,35.4175,2.68
-118.97383,37.6365,2.63
-119.55367,38.4095,2.5
-119.5555,38.415,2.55
-119.5565,38.41367,2.9
-119.55267,38.41367,2.74
-118.83317,37.5755,3.19
-124.95934,40.33867,2.67
-120.8315,40.022,2.56
-118.87434,37.63133,3.1
-118.8205,37.55467,2.64
-118.88683,37.6285,2.81
-118.94566,37.641,2.72
-118.86234,37.627,3.02
-118.86234,37.626,2.56
-119.11417,34.168,2.5
-117.87317,36.41583,2.63
-119.63617,38.72267,2.55
-119.62783,38.7315,3.11
-118.88783,37.63083,3.18
-119.62417,38.72467,2.54
-118.868,37.62817,3.81
-122.76917,38.8025,2.82
-119.6755,38.66,2.85
-118.833,37.62033,3.03
-118.8365,37.62017,3.01
-125.14616,40.37634,2.77
-121.19867,36.5995,3.08
-125.1235,41.02533,2.65
-118.87583,37.6345,2.76
-121.71117,37.34617,2.5
-124.72383,40.48017,2.75
-123.631,40.62583,2.6
-124.73116,40.4805,3.06
-118.91283,37.60233,4.1
-118.90884,37.60683,2.67
-118.908,37.60433,3.05
-118.90717,37.6055,2.58
-118.91383,37.59217,2.7
-118.85983,37.64233,2.76
-118.85917,37.64283,2.51
-118.85966,37.64383,2.6
-123.67216,40.85433,3.28
-118.94083,37.64,2.53
-121.682,36.93616,3.2
-125.032,40.31467,2.71
-122.75484,38.78617,2.53
-120.759,35.67484,2.91
-124.45917,40.44567,2.74
-121.51566,36.79633,2.91
-118.86933,37.632,4.8
-118.86017,37.63467,3.63
-118.85183,37.63883,2.54
-118.86567,37.6285,2.93
-118.852,37.64717,2.7
-118.8765,37.63967,2.86
-118.86983,37.63066,2.68
-118.856,37.64717,2.9
-118.858,37.64233,2.75
-118.864,37.64117,2.56
-118.82667,37.59433,2.66
-118.87733,37.63233,2.58
-118.85683,37.64333,3.34
-118.86217,37.64283,3.07
-118.85934,37.64917,2.8
-118.85867,37.64417,3.8
-118.854,37.64467,2.6
-121.38717,34.66483,2.72
-118.8745,37.63233,2.52
-118.84717,37.64433,2.7
-120.81517,36.25033,3.08
-118.8855,37.63667,3.47
-118.879,37.63267,2.62
-118.86317,37.648,3.08
-118.8605,37.6555,2.81
-118.87783,37.63433,2.78
-118.9405,37.63917,3.84
-118.93117,37.63717,2.59
-118.86083,37.65917,2.82
-118.853,37.64283,2.77
-118.81333,37.6275,3.06
-118.87917,37.63383,2.61
-115.44267,37.165,3.72
-118.86117,37.6525,3
-118.8635,37.6535,2.71
-118.863,37.65133,2.87
-120.90383,36.6085,2.58
-122.79767,38.809,2.52
-118.87583,37.63233,2.72
-118.8695,37.6395,2.66
-118.85333,37.632,2.9
-117.83733,37.28067,3.15
-119.44133,37.65167,2.72
-124.19817,40.46817,2.93
-118.87483,37.632,3.12
-118.84367,37.639,2.8
-118.84133,37.64083,3.16
-118.84367,37.64317,2.66
-118.82933,37.62267,3.07
-118.8665,37.638,2.97
-120.96667,39.969,2.51
-121.20417,37.60683,2.92
-122.28833,38.553,2.61
-118.87534,37.6325,2.58
-118.883,37.64734,3.56
-118.88067,37.6465,3.44
-118.86784,37.63217,2.67
-118.53533,34.2855,3.39
-118.877,37.63334,3.11
-118.87383,37.638,2.55
-118.94417,37.63883,3.23
-118.9455,37.63766,3.58
-118.94517,37.63766,2.54
-118.87183,37.6525,2.74
-118.86867,37.63283,2.5
-117.79567,36.02367,2.71
-118.87534,37.63334,2.93
-118.841,37.62917,3.26
-118.87167,37.633,4.2
-117.745,33.89467,4.05
-118.8815,37.64433,2.83
-118.84517,37.62667,2.68
-121.72967,39.794,2.58
-118.84517,37.6265,2.88
-118.8465,37.6275,3.09
-118.83783,37.63766,2.51
-118.8395,37.6395,2.55
-118.87666,37.65434,2.74
-122.45433,40.80684,2.63
-118.86833,37.63367,3.16
-118.87783,37.65783,2.7
-118.81817,37.5995,2.5
-118.84116,37.63817,3.09
-117.89567,33.97317,3.45
-118.84283,37.66783,2.78
-118.08533,38.5405,3.51
-119.4735,37.62767,2.79
-121.30016,37.381,3.19
-117.9135,33.925,2.76
-118.191,37.86083,2.87
-118.204,37.8525,2.62
-118.84467,37.621,2.53
-118.85267,37.62017,2.75
-118.86317,37.63833,2.7
-118.86567,37.64034,3.43
-118.86716,37.6405,3.4
-118.87016,37.64133,3.8
-122.80683,38.82467,2.9
-118.87267,37.64183,2.52
-118.871,37.64,2.91
-118.87717,37.6425,2.59
-122.79366,39.32667,3.29
-122.79667,39.32817,2.89
-118.8675,37.63017,3.08
-120.58317,36.02833,2.83
-121.70734,37.34283,2.56
-125.73517,41.21667,2.89
-118.849,37.627,2.56
-118.8635,37.638,3.7
-118.86533,37.63867,3.24
-118.85983,37.63633,3.01
-118.85783,37.63667,3.18
-119.70533,38.77717,2.5
-118.86083,37.64433,2.5
-117.597,35.676,2.65
-117.3725,35.871,2.85
-118.86633,37.62967,2.85
-118.931,34.9685,2.64
-124.692,40.57117,2.62
-118.81184,37.62617,2.59
-118.871,37.63983,2.73
-118.8605,37.62933,2.83
-122.82967,40.26817,3.96
-121.42533,37.013,2.71
-118.01566,35.80083,2.7
-123.5635,39.7895,2.65
-120.17433,39.4305,3.77
-122.73283,38.79633,2.77
-120.57883,36.02117,2.57
-118.424,34.28433,2.96
-118.87383,37.65417,2.6
-120.39417,39.67083,2.6
-118.92834,37.63833,2.55
-118.90816,37.63766,3.06
-122.19234,37.8115,2.58
-121.6085,36.87983,2.67
-122.79733,38.79683,3.14
-118.066,36.28233,2.52
-118.00684,36.16717,2.88
-118.82667,37.61117,2.67
-124.206,40.74733,2.54
-118.81633,37.63367,2.93
-118.897,37.63167,3.01
-124.85133,40.3465,4.5
-124.774,40.35533,2.75
-122.0985,38.10333,2.55
-117.87334,33.85833,3.07
-117.82784,33.70433,3.01
-117.9515,36.34767,2.89
-118.81233,37.63133,3.55
-122.8135,38.80783,2.5
-118.68183,37.60567,2.76
-121.92083,41.0935,3.37
-121.92117,41.08917,3.43
-122.78767,39.324,2.86
-121.488,37.0365,3.02
-121.486,37.03467,2.64
-123.62483,40.62717,2.65
-117.01133,35.01417,2.84
-121.91917,41.0915,2.57
-116.85217,34.65333,3.09
-116.806,34.97,3.24
-116.90217,34.939,2.72
-121.26017,36.6445,2.53
-122.7315,38.79833,3.22
-126.647,40.546,2.74
-118.92817,37.64767,2.97
-118.86433,37.6285,2.5
-118.52834,35.34533,2.88
-124.489,40.31233,2.56
-118.44217,34.30033,3.16
-118.81316,37.63183,2.73
-124.83234,40.34517,3.58
-121.39667,37.08867,2.7
-121.1075,34.75917,2.54
-122.03883,40.34967,2.73
-126.90517,40.38167,3.43
-126.9095,40.4055,3.57
-122.76884,38.79984,3.26
-123.21883,38.88667,2.53
-122.76867,38.808,3.39
-122.781,38.78316,3.15
-122.88167,38.8375,2.93
-118.98217,37.64067,2.94
-124.419,40.29933,3.05
-118.8675,37.54217,2.51
-118.86083,37.6275,2.64
-119.29867,38.30567,2.96
-122.72334,38.78067,2.68
-124.42167,40.3075,2.64
-118.93283,37.63633,3.58
-121.41283,37.1195,2.56
-122.04034,37.9655,2.56
-122.81267,38.8,2.58
-118.15717,38.54517,2.54
-123.08334,39.0405,3.03
-120.31084,36.37417,2.88
-122.74267,38.77367,2.63
-122.79234,38.84867,3.04
-120.35883,36.25383,3.02
-118.83517,37.61817,2.5
-118.834,37.61683,3.07
-118.84834,37.67033,2.86
-120.59417,37.14567,2.74
-120.60367,36.06483,2.55
-122.79433,39.32117,2.98
-118.84766,37.61917,3.02
-118.8885,37.6465,2.55
-118.88633,37.644,2.94
-118.88583,37.64383,3.04
-118.89467,37.66817,2.74
-118.88433,37.64583,2.85
-120.511,39.85783,4.1
-118.849,37.6205,2.8
-118.93034,37.6365,2.78
-118.93417,37.63683,2.98
-120.07983,39.63217,2.57
-118.84834,37.6345,2.52
-118.8495,37.621,2.55
-117.69517,35.8275,2.61
-121.97567,40.86883,2.61
-124.47816,40.30617,2.71
-117.64183,35.7865,2.54
-118.21633,37.84517,2.56
-121.68317,36.93933,2.78
-118.1635,36.54467,2.59
-125.79583,40.409,2.54
-118.349,38.307,3.96
-125.31983,40.43333,2.81
-121.81333,40.89633,3.02
-122.73016,38.76883,2.61
-122.81267,38.8085,2.58
-122.77067,38.78533,3.19
-121.01067,36.71667,3.21
-122.16467,40.55167,2.52
-118.65717,34.272,2.67
-122.77866,38.793,2.91
-117.8755,36.02367,2.55
-118.92117,37.63583,2.82
-118.91833,37.636,2.9
-121.57233,36.84367,2.61
-121.56883,36.84633,2.54
-118.3035,36.2495,2.54
-121.6835,36.93917,3.05
-121.68417,36.93867,3.22
-125.1435,40.387,2.86
-117.05183,38.33017,2.81
-117.62933,36.08533,4.27
-117.69017,36.0335,2.61
-117.55883,36.11433,4.03
-117.60567,36.10266,3.22
-117.6105,36.08733,3.57
-117.61367,36.0975,4.69
-118.95067,37.63933,2.72
-125.5705,40.40767,3.29
-122.26566,37.38017,2.57
-125.08667,40.41516,2.51
-122.79583,38.82516,3.09
-117.6375,35.93117,2.98
-117.578,36.11433,2.81
-121.76767,37.83067,2.71
-125.70233,41.1975,2.71
-121.154,36.56483,2.68
-117.605,36.107,3.24
-116.58483,37.16733,2.83
-118.9055,37.63783,2.88
-122.184,36.94683,2.56
-124.8825,40.30667,2.55
-117.60183,36.10917,3.01
-122.79467,38.8065,2.84
-124.99117,40.293,2.55
-117.40816,34.0845,4.42
-117.59133,36.09317,3.18
-121.31767,36.69017,3.04
-118.828,37.56384,2.7
-117.58366,36.11183,2.82
-118.86083,37.62083,2.78
-118.84834,37.56233,2.91
-121.91116,37.5385,2.61
-122.11467,37.75383,3.24
-122.80434,38.8075,3.07
-122.116,37.74983,2.63
-122.75433,38.80684,2.58
-118.397,35.895,2.97
-121.48016,36.9,2.79
-122.26534,37.37817,2.92
-122.2635,37.379,2.73
-117.61083,36.09067,2.76
-124.46767,40.37133,2.82
-117.5985,36.09333,2.82
-118.85467,37.62717,2.9
-117.592,36.0965,2.61
-118.85416,37.6265,3.13
-117.644,35.71917,2.91
-121.61017,36.97267,2.57
-118.84683,37.652,2.53
-118.84517,37.65133,2.64
-118.84367,37.64917,2.53
-118.857,37.64083,2.78
-118.84866,37.6515,2.5
-122.80434,38.8215,3.41
-118.91217,37.62417,2.81
-123.45917,41.20833,3.52
-117.5885,36.10983,3.18
-117.59683,36.0995,3.67
-117.60367,36.0925,2.5
-117.60067,36.09917,2.86
-117.59834,36.0935,3
-118.41167,37.436,3.12
-118.77533,37.0935,2.85
-121.59233,40.99717,2.72
-123.241,39.29417,3.23
-118.12883,37.91033,4.3
-118.20267,37.8685,2.6
-121.596,40.9945,2.5
-121.594,40.99617,3.05
-117.58083,36.11567,2.72
-122.84233,38.85167,2.95
-118.87016,37.4455,2.89
-118.855,37.62833,2.86
-119.47733,34.45984,3.26
-124.96067,40.53,3.34
-124.93317,40.49667,3.77
-118.1225,35.21583,2.97
-122.84617,39.75283,2.83
-124.42117,40.29883,3.26
-119.79266,36.217,2.65
-125.176,40.3955,2.74
-121.59016,40.99517,3.62
-121.59,40.99667,2.57
-121.59233,40.99833,2.74
-121.58867,40.99317,3.18
-121.58417,40.99166,3.5
-122.77383,38.79117,3.09
-122.80683,38.81983,3.12
-121.578,40.989,2.5
-121.58383,40.98783,2.7
-122.84617,39.75283,2.98
-118.00667,36.167,2.85
-121.32166,36.69217,2.9
-122.77517,38.792,2.52
-118.23917,37.88133,2.53
-118.89867,37.63083,2.51
-118.8685,37.57133,2.98
-122.74617,38.775,2.86
-117.60883,36.10433,2.53
-117.74966,37.5315,2.5
-117.592,36.097,2.51
-121.59216,40.99933,2.57
-117.59983,36.0965,2.78
-116.57933,37.2245,3.18
-121.58683,40.99933,2.9
-121.5885,41.00017,2.69
-117.30683,37.485,2.76
-121.44767,36.74866,2.8
-124.47633,40.29817,3.27
-117.59917,36.09833,2.52
-117.36266,37.52983,2.95
-117.3845,37.53,2.5
-121.636,40.97283,2.55
-117.905,37.58217,2.6
-117.27983,37.51567,3.42
-118.81367,37.46367,2.7
-117.6115,37.52217,2.94
-117.42467,36.358,2.5
-117.6045,36.08117,2.81
-117.5955,36.099,2.57
-117.6,36.09617,2.6
-125.46083,40.87383,2.69
-117.60067,36.09566,3.29
-117.59933,36.104,2.52
-124.76183,40.47083,2.58
-117.5735,36.116,2.56
-117.6005,36.09983,2.91
-124.0405,41.0645,3.72
-117.60217,36.093,2.8
-117.57283,36.115,2.6
-117.42033,37.54283,2.6
-122.76183,38.7815,3.12
-124.4385,40.37683,3.13
-120.73867,34.57933,2.64
-122.81284,38.80867,2.91
-118.845,37.61717,2.67
-117.5725,36.112,3.01
-120.91283,35.40133,2.71
-118.23933,37.8415,2.64
-118.24216,37.84,3.48
-118.23817,37.84717,2.86
-118.02467,36.16133,2.66
-120.56717,36.01317,2.57
-118.81333,37.465,2.61
-121.30434,35.79317,3.52
-119.19317,34.44567,2.58
-121.31683,35.78617,2.92
-123.89117,40.78067,2.82
-123.42067,41.015,2.7
-118.8405,37.637,2.73
-124.51767,40.35133,3.15
-121.24367,35.7545,2.72
-118.20333,37.86433,3.66
-118.84084,37.49883,3.49
-118.92867,37.63334,2.95
-118.931,37.63933,2.83
-122.77666,38.79283,3.16
-118.8215,37.6195,2.67
-118.3885,38.524,4.13
-119.018,34.91967,2.92
-122.803,38.81783,2.55
-122.778,38.79217,2.72
-118.88683,37.63567,2.99
-118.8875,37.63783,3.14
-119.67834,38.7385,2.68
-118.83167,37.54617,2.66
-117.84116,36.07717,3.31
-119.66116,38.7545,2.75
-121.4685,37.02583,2.51
-120.218,36.13217,3
-121.82133,36.6315,2.69
-117.84016,36.07383,2.61
-120.442,39.844,2.82
-118.91116,37.60017,2.57
-122.80833,38.81333,2.58
-126.18816,41.65367,2.89
-118.87016,37.54917,3.08
-120.34933,36.22583,2.65
-120.35083,36.22567,2.55
-122.7695,38.7855,2.64
-122.77084,38.79733,2.83
-118.95084,37.64467,2.78
-118.9485,37.6455,2.71
-122.5655,37.7555,2.5
-118.79467,37.54967,2.58
-118.91183,37.64667,2.99
-123.53767,40.6835,2.68
-117.60233,36.091,2.52
-125.76867,40.42216,4.18
-125.37434,40.4625,2.8
-118.95184,37.64367,2.99
-117.6695,36.021,2.68
-119.85983,38.69584,2.89
-121.178,40.6315,3.1
-122.80417,38.80267,2.85
-121.02367,36.6905,2.65
-120.01083,39.62317,3.3
-118.85883,37.55383,2.97
